"","Open","High","Low","Close","Med","CO"
"2017-01-30 17:30:00",1.06167,1.06193,1.06111,1.06115,1.06152,-0.000519999999999854
"2017-01-30 18:00:00",1.06095,1.06182,1.0609,1.06182,1.06136,0.000869999999999926
"2017-01-30 18:30:00",1.06181,1.06185,1.06106,1.06113,1.061455,-0.000680000000000014
"2017-01-30 19:00:00",1.06113,1.06257,1.06061,1.06082,1.06159,-0.00030999999999981
"2017-01-30 19:30:00",1.06082,1.06162,1.06076,1.06155,1.06119,0.000729999999999897
"2017-01-30 20:00:00",1.06155,1.06175,1.06055,1.06106,1.06115,-0.000490000000000101
"2017-01-30 20:30:00",1.06107,1.06139,1.06045,1.0609,1.06092,-0.000170000000000003
"2017-01-30 21:00:00",1.0609,1.06171,1.06077,1.06164,1.06124,0.000739999999999963
"2017-01-30 21:30:00",1.06165,1.06191,1.06113,1.06157,1.06152,-8.000000000008e-05
"2017-01-30 22:00:00",1.06159,1.06185,1.06105,1.06118,1.06145,-0.000410000000000021
"2017-01-30 22:30:00",1.06119,1.0612,1.06033,1.06049,1.060765,-0.000700000000000145
"2017-01-30 23:00:00",1.06049,1.06115,1.06035,1.061,1.06075,0.00051000000000001
"2017-01-30 23:30:00",1.06103,1.06105,1.06061,1.06073,1.06083,-0.000299999999999967
"2017-01-31 00:00:00",1.06071,1.06102,1.06049,1.06088,1.060755,0.000170000000000003
"2017-01-31 00:30:00",1.06088,1.06169,1.06086,1.06168,1.061275,0.000799999999999912
"2017-01-31 01:00:00",1.06168,1.06168,1.0612,1.06145,1.06144,-0.000229999999999952
"2017-01-31 01:30:00",1.06144,1.06167,1.06114,1.06166,1.061405,0.000220000000000109
"2017-01-31 02:00:00",1.06165,1.06259,1.06134,1.06173,1.061965,8.000000000008e-05
"2017-01-31 02:30:00",1.06175,1.06295,1.06175,1.06289,1.06235,0.00113999999999992
"2017-01-31 03:00:00",1.06288,1.06386,1.06235,1.06376,1.063105,0.000879999999999992
"2017-01-31 03:30:00",1.06375,1.06404,1.06288,1.06308,1.06346,-0.000669999999999948
"2017-01-31 04:00:00",1.06307,1.0643,1.06245,1.06319,1.063375,0.00012000000000012
"2017-01-31 04:30:00",1.06318,1.06372,1.06279,1.06336,1.063255,0.000180000000000069
"2017-01-31 05:00:00",1.06337,1.06487,1.06271,1.06456,1.06379,0.00119000000000002
"2017-01-31 05:30:00",1.06455,1.06507,1.06397,1.06438,1.06452,-0.000170000000000003
"2017-01-31 06:00:00",1.06437,1.06538,1.06436,1.06502,1.06487,0.000650000000000039
"2017-01-31 06:30:00",1.06501,1.06517,1.064,1.06437,1.064585,-0.000639999999999974
"2017-01-31 07:00:00",1.06438,1.06571,1.06432,1.06513,1.065015,0.000749999999999806
"2017-01-31 07:30:00",1.06514,1.06532,1.06446,1.06454,1.06489,-0.000599999999999934
"2017-01-31 08:00:00",1.06455,1.06509,1.06426,1.06429,1.064675,-0.000260000000000149
"2017-01-31 08:30:00",1.0643,1.06585,1.06429,1.06444,1.06507,0.000140000000000029
"2017-01-31 09:00:00",1.06445,1.06647,1.06444,1.06586,1.065455,0.00141000000000013
"2017-01-31 09:30:00",1.06587,1.06725,1.06197,1.06446,1.06461,-0.00141000000000013
"2017-01-31 10:00:00",1.06449,1.06521,1.06241,1.06392,1.06381,-0.000569999999999959
"2017-01-31 10:30:00",1.06392,1.06393,1.06007,1.06049,1.062,-0.00343000000000004
"2017-01-31 11:00:00",1.06044,1.06215,1.05957,1.06189,1.06086,0.00144999999999995
"2017-01-31 11:30:00",1.0619,1.06291,1.0616,1.06224,1.062255,0.000340000000000007
"2017-01-31 12:00:00",1.06223,1.0628,1.06114,1.06136,1.06197,-0.000869999999999926
"2017-01-31 12:30:00",1.06135,1.06305,1.06126,1.06239,1.062155,0.00103999999999993
"2017-01-31 13:00:00",1.06239,1.06379,1.06216,1.06369,1.062975,0.00130000000000008
"2017-01-31 13:30:00",1.06368,1.06414,1.06301,1.06364,1.063575,-4.000000000004e-05
"2017-01-31 14:00:00",1.06366,1.06438,1.06296,1.06349,1.06367,-0.000170000000000003
"2017-01-31 14:30:00",1.0635,1.06362,1.06286,1.06316,1.06324,-0.000339999999999785
"2017-01-31 15:00:00",1.06314,1.06451,1.06286,1.0644,1.063685,0.00126000000000004
"2017-01-31 15:30:00",1.06437,1.06524,1.06412,1.06433,1.06468,-4.000000000004e-05
"2017-01-31 16:00:00",1.06433,1.06469,1.0639,1.06409,1.064295,-0.000240000000000018
"2017-01-31 16:30:00",1.06413,1.06452,1.06346,1.06364,1.06399,-0.000490000000000101
"2017-01-31 17:00:00",1.06363,1.0644,1.06363,1.06427,1.064015,0.000639999999999974
"2017-01-31 17:30:00",1.06435,1.06447,1.06288,1.06414,1.063675,-0.000209999999999821
"2017-01-31 18:00:00",1.06033,1.06272,1.06033,1.06167,1.061525,0.0013399999999999
"2017-01-31 18:30:00",1.0616,1.06233,1.06135,1.0622,1.06184,0.000599999999999934
"2017-01-31 19:00:00",1.0622,1.06354,1.06207,1.0634,1.062805,0.00119999999999987
"2017-01-31 19:30:00",1.06341,1.0635,1.0624,1.06267,1.06295,-0.000739999999999963
"2017-01-31 20:00:00",1.06268,1.06325,1.06235,1.06292,1.0628,0.000240000000000018
"2017-01-31 20:30:00",1.06293,1.06343,1.06268,1.06274,1.063055,-0.000189999999999912
"2017-01-31 21:00:00",1.0628,1.063,1.06227,1.06275,1.062635,-4.99999999998835e-05
"2017-01-31 21:30:00",1.06274,1.06275,1.06155,1.06201,1.06215,-0.000730000000000119
"2017-01-31 22:00:00",1.06201,1.06214,1.06105,1.06205,1.061595,4.000000000004e-05
"2017-01-31 22:30:00",1.06205,1.06268,1.06185,1.06212,1.062265,7.00000000000145e-05
"2017-01-31 23:00:00",1.06212,1.06225,1.06143,1.06157,1.06184,-0.00055000000000005
"2017-01-31 23:30:00",1.06158,1.06192,1.06058,1.06102,1.06125,-0.000559999999999894
"2017-02-01 00:00:00",1.06103,1.06117,1.06045,1.06117,1.06081,0.000140000000000029
"2017-02-01 00:30:00",1.06117,1.06147,1.06052,1.06146,1.060995,0.000290000000000123
"2017-02-01 01:00:00",1.06146,1.062,1.06106,1.06173,1.06153,0.000269999999999992
"2017-02-01 01:30:00",1.06174,1.06221,1.06155,1.06203,1.06188,0.000290000000000123
"2017-02-01 02:00:00",1.06203,1.06274,1.06176,1.0619,1.06225,-0.000129999999999963
"2017-02-01 02:30:00",1.0619,1.06292,1.06167,1.06174,1.062295,-0.00016000000000016
"2017-02-01 03:00:00",1.06175,1.06222,1.06052,1.06065,1.06137,-0.00109999999999988
"2017-02-01 03:30:00",1.06065,1.06159,1.06041,1.06131,1.061,0.000659999999999883
"2017-02-01 04:00:00",1.06132,1.0617,1.0589,1.05975,1.0603,-0.00157000000000007
"2017-02-01 04:30:00",1.05975,1.0605,1.0579,1.05825,1.0592,-0.00150000000000006
"2017-02-01 05:00:00",1.05824,1.05913,1.05799,1.05809,1.05856,-0.000150000000000095
"2017-02-01 05:30:00",1.05809,1.05975,1.05806,1.05895,1.058905,0.000860000000000083
"2017-02-01 06:00:00",1.05894,1.05953,1.05829,1.05937,1.05891,0.00042999999999993
"2017-02-01 06:30:00",1.05935,1.05947,1.05827,1.05854,1.05887,-0.000809999999999977
"2017-02-01 07:00:00",1.05856,1.05978,1.05788,1.05932,1.05883,0.000760000000000094
"2017-02-01 07:30:00",1.05931,1.05956,1.0585,1.05932,1.05903,1.00000000000655e-05
"2017-02-01 08:00:00",1.05933,1.05981,1.05885,1.05911,1.05933,-0.000220000000000109
"2017-02-01 08:30:00",1.05911,1.05933,1.05848,1.05902,1.058905,-8.99999999999235e-05
"2017-02-01 09:00:00",1.05902,1.06005,1.05895,1.05978,1.0595,0.000759999999999872
"2017-02-01 09:30:00",1.05978,1.05987,1.05896,1.05922,1.059415,-0.000559999999999894
"2017-02-01 10:00:00",1.05923,1.06026,1.05889,1.06013,1.059575,0.000900000000000123
"2017-02-01 10:30:00",1.06014,1.06082,1.06,1.0606,1.06041,0.000459999999999905
"2017-02-01 11:00:00",1.0606,1.06074,1.05957,1.06066,1.060155,5.9999999999949e-05
"2017-02-01 11:30:00",1.06065,1.06078,1.05922,1.06056,1.06,-9.00000000001455e-05
"2017-02-01 12:00:00",1.06055,1.06081,1.05904,1.05998,1.059925,-0.000570000000000181
"2017-02-01 12:30:00",1.05999,1.06035,1.05932,1.05997,1.059835,-1.9999999999909e-05
"2017-02-01 13:00:00",1.05997,1.06079,1.0597,1.06045,1.060245,0.000479999999999814
"2017-02-01 13:30:00",1.06045,1.06046,1.06004,1.06038,1.06025,-6.99999999997925e-05
"2017-02-01 14:00:00",1.06038,1.06046,1.06001,1.06012,1.060235,-0.000260000000000149
"2017-02-01 14:30:00",1.06012,1.06025,1.05966,1.05986,1.059955,-0.000259999999999927
"2017-02-01 15:00:00",1.05987,1.06031,1.05973,1.06025,1.06002,0.000379999999999825
"2017-02-01 15:30:00",1.06025,1.0605,1.05995,1.06021,1.060225,-3.9999999999818e-05
"2017-02-01 16:00:00",1.06021,1.06041,1.05956,1.05968,1.059985,-0.000530000000000141
"2017-02-01 16:30:00",1.05969,1.0604,1.05959,1.05985,1.059995,0.000159999999999938
"2017-02-01 17:00:00",1.05985,1.06039,1.05974,1.06005,1.060065,0.000199999999999978
"2017-02-01 17:30:00",1.06005,1.06025,1.05958,1.05991,1.059915,-0.000140000000000029
"2017-02-01 18:00:00",1.05997,1.06025,1.05976,1.06013,1.060005,0.000159999999999938
"2017-02-01 18:30:00",1.06022,1.06029,1.05962,1.05976,1.059955,-0.000459999999999905
"2017-02-01 19:00:00",1.05979,1.06039,1.05969,1.06013,1.06004,0.000340000000000007
"2017-02-01 19:30:00",1.06013,1.06068,1.05973,1.06019,1.060205,5.9999999999949e-05
"2017-02-01 20:00:00",1.06019,1.06183,1.06018,1.06121,1.061005,0.00102000000000002
"2017-02-01 20:30:00",1.06122,1.0617,1.06023,1.06054,1.060965,-0.000680000000000014
"2017-02-01 21:00:00",1.06055,1.06103,1.06014,1.06016,1.060585,-0.000390000000000112
"2017-02-01 21:30:00",1.06018,1.06055,1.05999,1.06022,1.06027,4.000000000004e-05
"2017-02-01 22:00:00",1.0602,1.06118,1.0602,1.06111,1.06069,0.000909999999999966
"2017-02-01 22:30:00",1.06111,1.0621,1.06087,1.06196,1.061485,0.000850000000000017
"2017-02-01 23:00:00",1.06199,1.0625,1.06141,1.0623,1.061955,0.000310000000000032
"2017-02-01 23:30:00",1.06231,1.06297,1.06228,1.0624,1.062625,8.99999999999235e-05
"2017-02-02 00:30:00",1.06344,1.06429,1.0632,1.06395,1.063745,0.00051000000000001
"2017-02-02 01:00:00",1.06395,1.0649,1.06395,1.06473,1.064425,0.000780000000000003
"2017-02-02 01:30:00",1.06472,1.06585,1.06415,1.06569,1.065,0.000969999999999915
"2017-02-02 02:00:00",1.06568,1.06652,1.06513,1.06533,1.065825,-0.00034999999999985
"2017-02-02 02:30:00",1.06533,1.06595,1.06464,1.06543,1.065295,9.9999999999989e-05
"2017-02-02 03:00:00",1.06543,1.06581,1.06396,1.06455,1.064885,-0.000879999999999992
"2017-02-02 03:30:00",1.06454,1.06548,1.06417,1.06541,1.064825,0.000869999999999926
"2017-02-02 04:00:00",1.0654,1.06712,1.06538,1.06606,1.06625,0.000660000000000105
"2017-02-02 04:30:00",1.06606,1.06652,1.06567,1.06625,1.066095,0.000189999999999912
"2017-02-02 05:00:00",1.06626,1.06747,1.06546,1.06742,1.066465,0.00116000000000005
"2017-02-02 05:30:00",1.06742,1.06813,1.06722,1.06778,1.067675,0.000359999999999916
"2017-02-02 06:00:00",1.06776,1.06779,1.06571,1.06595,1.06675,-0.00181000000000009
"2017-02-02 06:30:00",1.06595,1.06814,1.06579,1.06792,1.066965,0.00197000000000003
"2017-02-02 07:00:00",1.06793,1.07021,1.06791,1.06987,1.06906,0.00194000000000005
"2017-02-02 07:30:00",1.06987,1.0719,1.06987,1.07088,1.070885,0.00100999999999996
"2017-02-02 08:00:00",1.07088,1.07119,1.06874,1.07032,1.069965,-0.000560000000000116
"2017-02-02 08:30:00",1.07034,1.07076,1.06829,1.06829,1.069525,-0.00205000000000011
"2017-02-02 09:00:00",1.06831,1.06919,1.06722,1.06751,1.068205,-0.000800000000000134
"2017-02-02 09:30:00",1.06751,1.0693,1.06669,1.06912,1.067995,0.00161000000000011
"2017-02-02 10:00:00",1.06914,1.07071,1.06881,1.0706,1.06976,0.00146000000000002
"2017-02-02 10:30:00",1.0706,1.07163,1.06917,1.07147,1.0704,0.000869999999999926
"2017-02-02 11:00:00",1.07149,1.07159,1.06933,1.06998,1.07046,-0.00151000000000012
"2017-02-02 11:30:00",1.06999,1.07049,1.06904,1.0694,1.069765,-0.00059000000000009
"2017-02-02 12:00:00",1.06941,1.07059,1.06888,1.07015,1.069735,0.000739999999999963
"2017-02-02 12:30:00",1.07014,1.07124,1.06913,1.0694,1.070185,-0.000740000000000185
"2017-02-02 13:00:00",1.06939,1.07041,1.06931,1.07031,1.06986,0.000920000000000032
"2017-02-02 13:30:00",1.07032,1.07064,1.06955,1.06987,1.070095,-0.000449999999999839
"2017-02-02 14:00:00",1.06988,1.06999,1.06941,1.06985,1.0697,-2.99999999999745e-05
"2017-02-02 14:30:00",1.06985,1.07031,1.06939,1.07028,1.06985,0.00042999999999993
"2017-02-02 15:00:00",1.07028,1.07111,1.07028,1.07083,1.070695,0.00055000000000005
"2017-02-02 15:30:00",1.07084,1.07127,1.07032,1.07083,1.070795,-1.00000000000655e-05
"2017-02-02 16:00:00",1.07085,1.07102,1.07002,1.07066,1.07052,-0.000190000000000135
"2017-02-02 16:30:00",1.07062,1.07083,1.07032,1.07043,1.070575,-0.000189999999999912
"2017-02-02 17:00:00",1.07042,1.07081,1.07042,1.07081,1.070615,0.000390000000000112
"2017-02-02 17:30:00",1.07082,1.07132,1.07076,1.07129,1.07104,0.00046999999999997
"2017-02-02 18:00:00",1.07111,1.07148,1.07079,1.07098,1.071135,-0.000129999999999963
"2017-02-02 18:30:00",1.07097,1.07126,1.07081,1.07103,1.071035,5.9999999999949e-05
"2017-02-02 19:00:00",1.07103,1.07128,1.07016,1.07028,1.07072,-0.000750000000000028
"2017-02-02 19:30:00",1.07029,1.07031,1.06956,1.06962,1.069935,-0.000669999999999948
"2017-02-02 20:00:00",1.06965,1.07077,1.06948,1.07044,1.070125,0.000790000000000068
"2017-02-02 20:30:00",1.07045,1.0709,1.06973,1.07088,1.070315,0.000430000000000152
"2017-02-02 21:00:00",1.07088,1.07119,1.06946,1.06963,1.070325,-0.00124999999999997
"2017-02-02 21:30:00",1.06964,1.06993,1.06911,1.0698,1.06952,0.00016000000000016
"2017-02-02 22:00:00",1.06983,1.06984,1.06877,1.06877,1.069305,-0.00106000000000006
"2017-02-02 22:30:00",1.06878,1.06959,1.06878,1.06929,1.069185,0.00051000000000001
"2017-02-02 23:00:00",1.0693,1.06977,1.06924,1.06963,1.069505,0.000330000000000163
"2017-02-02 23:30:00",1.06964,1.07,1.06936,1.06971,1.06968,7.00000000000145e-05
"2017-02-03 00:00:00",1.0697,1.06987,1.06928,1.06942,1.069575,-0.000280000000000058
"2017-02-03 00:30:00",1.06941,1.06995,1.06933,1.06973,1.06964,0.000320000000000098
"2017-02-03 01:00:00",1.06973,1.06996,1.0686,1.06869,1.06928,-0.00104000000000015
"2017-02-03 01:30:00",1.0687,1.06881,1.06808,1.06842,1.068445,-0.000280000000000058
"2017-02-03 02:00:00",1.06841,1.06883,1.06811,1.06851,1.06847,9.9999999999989e-05
"2017-02-03 02:30:00",1.06852,1.06911,1.06778,1.06799,1.068445,-0.000529999999999919
"2017-02-03 03:00:00",1.06798,1.06848,1.06767,1.06793,1.068075,-4.99999999998835e-05
"2017-02-03 03:30:00",1.06795,1.06852,1.06755,1.06776,1.068035,-0.000189999999999912
"2017-02-03 04:00:00",1.06776,1.0704,1.06758,1.06967,1.06899,0.00190999999999986
"2017-02-03 04:30:00",1.06966,1.06984,1.0688,1.06908,1.06932,-0.000580000000000025
"2017-02-03 05:00:00",1.06908,1.0695,1.06861,1.06899,1.069055,-8.99999999999235e-05
"2017-02-03 05:30:00",1.069,1.06956,1.06842,1.06952,1.06899,0.000520000000000076
"2017-02-03 06:00:00",1.06952,1.06961,1.06842,1.06843,1.069015,-0.00109000000000004
"2017-02-03 06:30:00",1.06843,1.06856,1.06793,1.06852,1.068245,8.99999999999235e-05
